📡卫视频道,#genre#
广东卫视,http://114.100.195.251:4022/rtp/238.1.78.161:7160
广东卫视,http://106.116.241.95:9999/rtp/239.254.200.56:8048
广东卫视,http://221.205.180.120:8004/rtp/226.0.2.146:9080
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86%E5%8F%B0
广东卫视,http://a.402089.xyz:4022/rtp/233.50.201.102:5140
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://www.cdnstv.com:6398/hls/1124/index.m3u8
广东卫视,http://144.255.32.94:8288/rtp/239.21.1.92:5002
广东卫视,http://sh.lnott.top:880/dx40.m3u8
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://61.159.135.86:18000/rtp/238.255.2.59:5999
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
广东卫视,http://110.80.17.38:9999/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,http://111.221.137.155:44330/tsfile/live/0127_1.m3u8?key=txiptv
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.159.135.177:4022/rtp/238.255.2.59:5999
广东卫视,http://ygbh.site/php/bfgd.php?id=092
广东卫视,http://a.402089.xyz:4022/rtp/233.50.200.187:5140
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.143:6000
广东卫视,http://171.117.158.149:9999/rtp/226.0.2.146:9080
广东卫视,http://61.159.134.3:4022/rtp/238.255.2.59:5999
广东卫视,http://111.43.126.240:9003/hls/42/index.m3u8
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.13:9422
广东卫视,http://112.6.239.227:8207/hls/22/index.m3u8
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://219.145.59.166:8888/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.123.243.37:50085/tsfile/live/0135_1.m3u8
广东卫视,http://171.125.90.120:6001/rtp/226.0.2.146:9080
广东卫视,http://118.81.98.245:8082/rtp/226.0.2.146:9080
广东卫视,http://116.179.130.16:6001/rtp/226.0.2.146:9080
广东卫视,http://111.221.137.155:44330/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://115.171.80.57:1688/rtp/225.1.8.49:8048
广东卫视,https://httop.top/gitv-guangdong
广东卫视,http://115.58.216.90:4000/rtp/225.1.4.166:1207
广东卫视,http://183.220.107.138:4022/rtp/239.11.0.115:5140
广东卫视,http://183.222.242.31:8088/hls/23/index.m3u8
广东卫视,http://222.212.84.190:54123/rtp/239.93.0.181:5140
广东卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangdongweishi_twn
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=78af5371d66a723fc72d7a69c8a18ade502c19d2cf715aa502730a2b197148f3ac859ba4dfc8177df928c7b17e4f7e50e73fa17782751d96ca1224dc27c62d3025503e7b80de41b09560f78ee1
广东卫视,http://113.26.202.52:1299/tsfile/live/0125_1.m3u8
广东卫视,http://106.83.119.18:8188/rtp/235.254.196.204:1088
广东卫视,http://111.162.206.38:8686/rtp/225.1.1.116:5002
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
广东卫视,http://223.167.245.20:8001/rtp/239.45.3.230:5140
广东卫视,http://120.40.39.246:352/newlive/live/hls/25/live.m3u8
广东卫视,http://27.191.201.123:19999/rtp/239.254.200.56:8048
广东卫视,http://111.113.88.198:2000/rtp/239.121.4.118:8690
广东卫视,http://114.107.44.60:8188/rtp/238.1.78.161:7160
广东卫视,http://a.402089.xyz:4022/rtp/233.50.200.126:5140
广东卫视,http://27.184.29.44:12312/rtp/239.254.200.56:8048
广东卫视,https://httop.top/hrtns-guangdong
广东卫视,http://pa.kuangdeng.top:8081/hls/17/index.m3u8
广东卫视,http://113.15.109.216:59901/tsfile/live/0125_1.m3u8
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
广东卫视,http://60.223.72.140:8002/rtp/226.0.2.146:9080
广东卫视,http://8.138.7.223/tv/migu3.php?id=gdws
广东卫视,http://39.77.27.74:4002/rtp/239.253.254.90:8000
广东卫视,http://113.25.107.142:10000/rtp/239.1.1.49:8049
天津卫视,http://183.220.107.138:4022/rtp/239.11.0.123:5140
广东卫视,http://110.80.17.38:9999/tsfile/live/0125_1.m3u8
广东卫视,https://httop.top/ysp-guangdong
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8
天津卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226489/.m3u8
天津卫视,http://60.223.72.140:8002/rtp/226.0.2.148:9096
广东卫视,http://221.226.51.220:50081/newlive/live/hls/30/live.m3u8
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8
天津卫视,http://60.13.52.236:65500/newlive/live/hls/28/live.m3u8
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86%E5%8F%B0
天津卫视,https://httop.top/gitv-tianjin
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8
天津卫视,http://221.205.180.120:8004/rtp/226.0.2.148:9096
天津卫视,http://sh.lnott.top:880/dx30.m3u8
天津卫视,http://a.402089.xyz:4022/rtp/233.50.201.104:5140
天津卫视,http://113.25.107.142:10000/rtp/239.1.1.46:8046
广东卫视,http://120.238.94.10:9901/tsfile/live/1011_1.m3u8
广东卫视,http://8.138.7.223/tv/gd.php?id=0001
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8
天津卫视,http://183.222.242.31:8088/hls/24/index.m3u8
天津卫视,http://116.179.130.16:6001/rtp/226.0.2.148:9096
天津卫视,https://httop.top/hrtns-tianjin
天津卫视,http://111.113.88.198:2000/rtp/239.121.4.72:8406
天津卫视,http://111.221.137.155:44330/tsfile/live/0132_2.m3u8?key=txiptv
天津卫视,http://144.255.32.94:8288/rtp/239.21.1.22:5002
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
天津卫视,http://171.117.158.149:9999/rtp/226.0.2.148:9096
天津卫视,http://114.107.44.60:8188/rtp/238.1.78.20:6088
天津卫视,http://223.198.242.106:4000/rtp/239.253.64.198:5140
天津卫视,http://171.125.90.120:6001/rtp/226.0.2.148:9096
天津卫视,http://115.58.216.90:4000/rtp/225.1.4.86:1115
天津卫视,http://144.255.32.94:8288/rtp/239.21.1.165:5002
天津卫视,http://27.191.201.123:19999/rtp/239.254.200.54:1234
天津卫视,http://ygbh.site/php/bfgd.php?id=084
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://106.116.241.95:9999/rtp/239.254.200.54:1234
天津卫视,http://111.162.206.38:8686/rtp/225.1.1.111:5002
天津卫视,http://61.159.134.3:4022/rtp/238.255.2.99:5999
天津卫视,http://115.171.80.57:1688/rtp/225.1.8.136:8144
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://114.100.195.251:4022/rtp/238.1.78.20:6088
天津卫视,http://223.167.245.20:8001/rtp/239.45.1.124:5140
天津卫视,http://110.80.17.38:9999/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://115.171.80.57:1688/rtp/225.1.8.48:8044
天津卫视,http://www.cdnstv.com:6398/hls/1137/index.m3u8
天津卫视,http://110.80.17.38:9999/tsfile/live/0135_1.m3u8
天津卫视,http://118.81.98.245:8082/rtp/226.0.2.148:9096
天津卫视,http://60.16.0.216:5757/hls/34/index.m3u8
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8
天津卫视,http://114.254.32.249:18888/rtp/239.3.1.141:1234
天津卫视,http://117.30.58.133:18888/rtp/239.61.2.180:9068
天津卫视,http://180.105.201.177:9981/rtp/239.49.8.148:6000
天津卫视,http://113.26.202.52:1299/tsfile/live/0135_1.m3u8
天津卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8
天津卫视,http://222.212.84.190:54123/rtp/239.93.0.167:5140
天津卫视,http://183.220.107.138:4022/rtp/239.11.0.192:5140
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8
天津卫视,http://61.159.135.86:18000/rtp/238.255.2.99:5999
天津卫视,http://106.83.119.18:8188/rtp/235.254.198.67:1544
天津卫视,http://27.184.29.44:12312/rtp/239.254.200.54:1234
天津卫视,http://112.6.239.227:8207/hls/18/index.m3u8
天津卫视,http://111.43.126.240:9003/hls/46/index.m3u8
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,https://httop.top/ysp-tianjin
天津卫视,http://a.402089.xyz:4022/rtp/233.50.200.104:5140
天津卫视,http://180.105.201.177:9981/rtp/239.49.8.35:8620
四川卫视,http://110.80.17.38:9999/tsfile/live/0123_1.m3u8
四川卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226924/.m3u8
四川卫视,http://183.220.107.138:4022/rtp/239.11.0.78:5140
四川卫视,http://110.80.17.38:9999/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,http://144.255.32.94:8288/rtp/239.21.2.15:5002
四川卫视,http://106.116.241.95:9999/rtp/239.254.200.202:6325
四川卫视,http://183.220.107.138:4022/rtp/239.11.0.77:5140
四川卫视,http://60.223.72.140:8002/rtp/226.0.2.179:9344
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
四川卫视,http://113.26.202.52:1299/tsfile/live/0123_1.m3u8
天津卫视,http://61.159.135.177:4022/rtp/238.255.2.99:5999
四川卫视,http://106.83.119.18:8188/rtp/235.254.198.175:7980
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8
四川卫视,http://222.212.84.190:54123/rtp/239.93.1.188:5140
四川卫视,http://223.198.242.106:4000/rtp/239.253.64.36:5140
四川卫视,http://8.138.7.223/【公众号：榴芒电视】/四川科教.m3u8
四川卫视,http://183.220.107.138:4022/rtp/239.10.0.100:5140
四川卫视,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
四川卫视,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
四川卫视,http://183.220.107.138:4022/rtp/239.11.0.194:5140
四川卫视,http://222.212.84.190:54123/rtp/239.93.0.20:1235
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川卫视,https://www.yangshipin.cn/tv/home?pid=600002516
四川卫视,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川卫视,http://111.43.126.240:9003/hls/50/index.m3u8
四川卫视,http://171.125.90.120:6001/rtp/226.0.2.179:9344
四川卫视,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川卫视,http://ygbh.site/php/bfgd.php?id=103
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8
四川卫视,http://sh.lnott.top:880/dx45.m3u8
四川卫视,http://117.30.58.133:18888/rtp/239.61.2.251:9494
四川卫视,http://115.171.80.57:1688/rtp/225.1.8.142:8288
四川卫视,https://httop.top/gitv-sichuan
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
四川卫视,http://61.159.134.3:4022/rtp/238.255.2.76:5999
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://223.167.245.20:8001/rtp/239.45.1.83:5140
四川卫视,http://113.25.252.226:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.220.107.138:4022/rtp/239.10.0.118:5140
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8
四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86%E5%8F%B0
四川卫视,http://113.15.109.216:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8
四川卫视,http://61.159.135.177:4022/rtp/238.255.2.76:5999
四川卫视,http://60.16.0.216:5757/hls/30/index.m3u8
四川卫视,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川卫视,http://171.117.158.149:9999/rtp/226.0.2.179:9344
四川卫视,http://115.171.216.102:4000/rtp/225.1.8.142:8288
四川卫视,http://115.171.216.39:4000/rtp/225.1.8.142:8288
四川卫视,http://39.77.27.74:4002/rtp/239.253.254.180:8000
四川卫视,http://222.212.84.190:54123/rtp/239.93.0.169:5140
四川卫视,http://111.221.137.155:44330/tsfile/live/1017_1.m3u8?key=txiptv
四川卫视,http://180.105.201.177:9981/rtp/239.49.1.43:6000
四川卫视,http://www.cdnstv.com:6398/hls/1135/index.m3u8
四川卫视,http://61.159.135.86:18000/rtp/238.255.2.76:5999
四川卫视,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川卫视,http://27.191.201.123:19999/rtp/239.254.200.202:6325
四川卫视,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
四川卫视,http://a.402089.xyz:4022/rtp/233.50.201.139:5140
四川卫视,https://httop.top/hrtns-sichuan
四川卫视,http://114.107.44.60:8188/rtp/238.1.78.30:6168
四川卫视,http://114.254.32.249:18888/rtp/239.3.1.29:8288
四川卫视,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8
四川卫视,http://60.13.52.236:65500/newlive/live/hls/36/live.m3u8
四川卫视,http://59.39.89.130:60901/tsfile/live/0125_16.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://171.125.90.120:6001/rtp/226.0.1.250:2126
四川卫视,http://tvtj1.jxwltx.com:8003/scws.m3u8
四川卫视,http://live.sfrmt.com:85/live/zhpd.m3u8
四川卫视,http://112.6.239.227:8207/hls/27/index.m3u8
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
四川卫视,http://27.184.29.44:12312/rtp/239.254.200.202:6325
四川卫视,http://144.255.32.94:8288/rtp/239.21.1.34:5002
四川卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8
四川卫视,http://a.402089.xyz:4022/rtp/233.50.200.118:5140
四川卫视,http://114.100.195.251:4022/rtp/238.1.78.30:6168
四川卫视,https://httop.top/ysp-sichuan
四川卫视,http://111.162.206.38:8686/rtp/225.1.1.123:5002
四川卫视,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川卫视,http://118.81.98.245:8082/rtp/226.0.2.179:9344
四川卫视,http://221.205.180.120:8004/rtp/226.0.2.179:9344
四川卫视,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
四川卫视,http://116.179.130.16:6001/rtp/226.0.2.179:9344
四川卫视,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
四川卫视,http://115.58.216.90:4000/rtp/225.1.4.151:1306
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,http://113.25.107.142:10000/rtp/239.1.1.29:8029
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8
四川卫视,http://183.222.242.31:8088/hls/17/index.m3u8
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0
山西卫视,http://106.116.241.95:9999/rtp/239.254.200.83:8172
山西卫视,http://222.212.84.190:54123/rtp/239.93.0.6:5140
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8
山西卫视,http://61.159.134.3:4022/rtp/238.255.2.71:5999
山西卫视,http://223.198.242.106:4000/rtp/239.253.64.31:5140
四川卫视,http://182.150.23.74:808/hls/38/index.m3u8
山西卫视,http://114.254.32.249:18888/rtp/239.3.1.42:8172
山西卫视,http://118.81.98.245:8082/rtp/226.0.2.152:9128
山西卫视,https://httop.top/gitv-shanxi
山西卫视,http://117.30.58.133:18888/rtp/239.61.2.224:9332
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.6:8006
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.5:8005
山西卫视,http://106.59.3.8:55555/rtp/239.200.200.56:8292
山西卫视,http://106.83.119.18:8188/rtp/235.254.198.41:1440
山西卫视,http://27.191.201.123:19999/rtp/239.254.200.83:8172
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.4:8004
山西卫视,http://114.100.195.251:4022/rtp/238.1.78.95:6632
山西卫视,http://pull-skycorp.speedws.com/live/ELjaeHOFG9HT3UOUJ5sbRcrufQf3CnhBzPoHD2QUWosNRHYPOG.flv
山西卫视,http://61.159.135.177:4022/rtp/238.255.2.71:5999
山西卫视,http://www.cdnstv.com:6398/hls/1145/index.m3u8
山西卫视,http://221.205.180.120:8004/rtp/226.0.2.152:9128
山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8
山西卫视,http://27.184.29.44:12312/rtp/239.254.200.83:8172
山西卫视,http://60.13.52.236:65500/newlive/live/hls/47/live.m3u8
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://live.jinnews.com.cn/xwzh/playlist.m3u8
山西卫视,http://60.16.0.216:5757/hls/39/index.m3u8
山西卫视,http://112.6.239.227:8207/hls/26/index.m3u8
山西卫视,http://171.125.90.120:6001/rtp/226.0.2.236:9800
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.120:8120
山西卫视,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://115.171.216.39:4000/rtp/225.1.8.155:8172
山西卫视,http://110.80.17.38:9999/tsfile/live/0118_1.m3u8?key=txiptv
山西卫视,http://sh.lnott.top:880/dx39.m3u8
山西卫视,https://httop.top/hrtns-shanxi
山西卫视,http://144.255.32.94:8288/rtp/239.21.1.33:5002
山西卫视,http://fxgm.fxjf.work:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://183.11.239.36:808/hls/59/index.m3u8
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.1:8001
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
山西卫视,http://223.167.245.20:8001/rtp/239.45.1.229:5140
山西卫视,http://183.220.107.138:4022/rtp/239.11.0.32:5140
四川卫视,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
山西卫视,http://113.26.202.52:1299/tsfile/live/0118_1.m3u8
山西卫视,http://111.162.206.38:8686/rtp/225.1.1.50:5002
山西卫视,http://114.107.44.60:8188/rtp/238.1.78.95:6632
山西卫视,http://171.125.90.120:6001/rtp/226.0.2.235:9792
山西卫视,http://111.43.126.240:9003/hls/61/index.m3u8
山西卫视,http://115.58.216.90:4000/rtp/225.1.4.38:1067
山西卫视,http://60.223.72.140:8002/rtp/226.0.2.152:9128
山西卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226920/1.m3u8
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8
山西卫视,https://httop.top/ysp-shanxi
山西卫视,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
山西卫视,http://171.125.90.120:6001/rtp/226.0.2.237:9808
山西卫视,http://112.123.243.37:50085/tsfile/live/0120_1.m3u8
山西卫视,http://171.117.158.149:9999/rtp/226.0.2.152:9128
山西卫视,http://113.25.107.142:10000/rtp/239.1.1.3:8003
山西卫视,http://180.105.201.177:9981/rtp/239.49.1.51:6000
山西卫视,http://115.171.216.102:4000/rtp/225.1.8.155:8172
山西卫视,http://116.179.130.16:6001/rtp/226.0.2.152:9128
山西卫视,http://115.171.80.57:1688/rtp/225.1.8.155:8172
山西卫视,http://61.159.135.86:18000/rtp/238.255.2.71:5999
山西卫视,http://171.125.90.120:6001/rtp/226.0.2.152:9128
山西卫视,http://106.59.2.235:55555/rtp/239.200.200.56:8292
山西卫视,http://171.125.90.120:6001/rtp/226.0.2.238:9816
山西卫视,http://110.80.17.38:9999/tsfile/live/0118_1.m3u8
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,https://migu.188766.xyz/?migutoken=6b0496839c8e577f0b478239074c182d&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
山西卫视,http://ygbh.site/php/bfgd.php?id=109
江西卫视,http://60.223.72.140:8002/rtp/226.0.2.54:8344
江西卫视,http://116.179.130.16:6001/rtp/226.0.2.54:8344
江西卫视,http://115.171.80.57:1688/rtp/225.1.1.9:8164
江西卫视,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8?txiptv
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8
江西卫视,http://111.221.137.155:44330/tsfile/live/1019_1.m3u8?key=txiptv
江西卫视,http://221.205.180.120:8004/rtp/226.0.2.54:8344
江西卫视,https://httop.top/hrtns-jiangxi
江西卫视,https://migu.188766.xyz/?migutoken=22977913fa8a57bec5bebf6918d1378e&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
江西卫视,http://171.117.158.149:9999/rtp/226.0.2.54:8344
江西卫视,http://115.171.80.57:1688/rtp/225.1.8.143:8280
江西卫视,https://migu.188766.xyz/?migutoken=8b650e33af498d5ff36110fa4f4b4048&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
江西卫视,https://httop.top/ysp-jiangxi
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,https://httop.top/gitv-jiangxi
江西卫视,http://180.105.201.177:9981/rtp/239.49.8.185:6000
江西卫视,http://113.26.202.52:1299/tsfile/live/0138_1.m3u8
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8
江西卫视,http://113.57.93.165:9900/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/.m3u8
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.159.134.3:4022/rtp/238.255.2.94:5999
江西卫视,http://114.254.32.249:18888/rtp/239.3.1.123:8164
江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503
江西卫视,http://114.100.195.251:4022/rtp/238.1.78.26:6136
江西卫视,http://60.13.52.236:65500/newlive/live/hls/30/live.m3u8
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://115.58.216.90:4000/rtp/225.1.4.139:1305
江西卫视,http://222.212.84.190:54123/rtp/239.93.0.134:5140
江西卫视,http://114.107.44.60:8188/rtp/238.1.78.26:6136
江西卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226522/.m3u8
江西卫视,http://27.191.201.123:19999/rtp/239.254.201.12:6290
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,https://migu.188766.xyz/?migutoken=1453a934d3926cf30a24ad9337a0d61c&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
江西卫视,http://sh.lnott.top:880/dx43.m3u8
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv
江西卫视,http://111.113.88.198:2000/rtp/239.121.4.111:8648
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=9eed7f0bec5b296058f4a9a7f44f9d5eedc6bffe7c64bc47808571ddfa75d617964a3f0bda631c7909d74535a8eaf0c94af1c4bd1b23411584a243b787c98a912c20f1bc402f28a2dc0643ff42
江西卫视,http://110.80.17.38:9999/tsfile/live/0138_2.m3u8
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=b9ba9e2f06ddd219a9e3fb45641a0ba5c0b22ab5904c1b10ab603b4fe2eb30b2e40fdeba589cef7e7c40db7c4a0e66c90c48110a078a361a0975dd6ca0fd0a5de4c13b2c7699d4b0013a868ab6
江西卫视,http://171.125.90.120:6001/rtp/226.0.2.54:8344
江西卫视,http://183.220.107.138:4022/rtp/239.11.0.42:5140
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05
江西卫视,http://8.138.7.223/tv/migu3.php?id=jxws
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0
江西卫视,http://115.171.80.57:1688/rtp/225.1.8.171:8166
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.17.33.178:53290/tsfile/live/0138_1.m3u8?key=txiptv
江西卫视,http://223.167.245.20:8001/rtp/239.45.1.122:5140
江西卫视,http://115.171.216.39:4000/rtp/225.1.1.9:8164
江西卫视,http://144.255.32.94:8288/rtp/239.21.1.167:5002
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8
江西卫视,http://115.171.216.102:4000/rtp/225.1.1.9:8164
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
江西卫视,http://39.77.27.74:4002/rtp/239.253.254.47:8000
江西卫视,http://pa.kuangdeng.top:8081/hls/30/index.m3u8
江西卫视,http://106.116.241.95:9999/rtp/239.254.201.12:6290
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=a3e8d180650039495772db9c034f0598699bcd1a8f5dc386eaa2c7d88903420abcbfaf48d69a26351e436e9c23fb61b8acd6b9690d2aa41f2283d57f444c9c3f1be3e8af5c2aa87d7060804394
